,keyword,addition
 walkman mp3 player -> mp3,1,1
 voltas 1 5 ton window ac 5 star -> 1,1,1
 wall mount set top box stand -> box,1,1
 wall painting for wall -> for,1,1
 wall paintings with 5 frame -> 5,1,1
 wall paper for wall -> paper,1,1
 wall stickers for blue wall -> blue,1,1
 wallet and belt and bag -> bag,1,1
 voltas 185py 1 5 ton 5 star split air conditioner -> 1,1,1
 voltas 1 5 ton 5 star split ac -> star,1,1
 white board & duster -> &,1,1
 vivo mobile y51l printes back cover -> back,1,1
 videocon z 40 lite phone baterries -> lite,1,1
 vidiem air plus 2 burner -> 2,1,1
 vidya prakashan arithmetic books -> arithmetic,1,1
 violin 4 4 -> 4,1,1
 vit entrance engineering entrance -> engineering,1,1
 viva 200 black swimming goggles -> black,1,1
 vivo v1 armor back cover -> armor,1,1
 voltas 1 5 ton 5 star in split ac -> in,1,1
 vivo v1 mobile back cover -> back,1,1
 vivo x5pro mobile bumper cover -> bumper,1,1
 vivo y11 mobile back cover -> back,1,1
 voltage stabilizer for 1 5 ton ac -> 5,1,1
 voltage stabilizer for 2 0 ton ac -> 0,1,1
 voltage stabilizer for ac 1 5 ton -> 5,1,1
 wallet man man -> man,1,1
 washer & dryer -> &,1,1
 washer and dryer -> and,1,1
 weight machine for body weight -> body,1,1
 water outlet pipe for washing machine -> for,1,1
 water purifier for hard water -> hard,1,1
 water purifier for sweet water -> sweet,1,1
 wd 160 external hard disk -> external,1,1
 weighing machine for body weight -> body,1,1
 weight machine digital for body -> digital,1,1
 welcome outdoor casual shoes -> casual,1,1
 washing machine lg 4 5 kg -> 5,1,1
 wella professionals enrich moisturising shampoo -> moisturising,1,1
 wellworth gold heels -> gold,1,1
 whirlpool 3d cool xtreme 1 2 ton ac -> 2,1,1
 whirlpool convection 20l oven -> 20l,1,1
 whirlpool fp 263d protton royal -> protton,1,1
 whisper ultra clean 45 pads -> 45,1,1
 water motor 1 2 hp -> 2,1,1
 water jug cold water -> cold,1,1
 water inlet hose pipe -> hose,1,1
 water dispenser hot & cold -> &,1,1
 water cooler dispensers 20 40 lt -> 40,1,1
 water boiler electric kettle -> electric,1,1
 watches maxima men -> maxima,1,1
 watches for men for parents -> parents,1,1
 watches for boys 1 1 -> 1,1,1
 watches female watches -> female,1,1
 watches citizen black mens -> black,1,1
 watches below 500 for men -> for,1,1
 watch sonata for men -> for,1,1
 watch - men -> -,1,1
 watch - for men -> -,1,1
 watces for ladies -> for,1,1
 washing machine samsung 9 1 kg -> 1,1,1
accessories for asus zenfone 4 -> asus,1,1
accucheck active test 100 strips -> 100,1,1
battery mobile micromax yuphoria -> micromax,1,1
ayur body lotion -> body,1,1
avenger bike cover -> bike,1,1
avenger helmet -> avenger,1,1
avm bat -> avm,1,1
avm cricket bat -> avm,1,1
avon little black dress -> black,1,1
avon papaya cream -> avon,1,1
b b -> b,1,1
avenger back cover iphone 5s -> avenger,1,1
b4 executive file -> executive,1,1
baby activity walker -> activity,1,1
baby bag -> baby,1,1
baby bath tub -> baby,1,1
baby bed net -> bed,1,1
baby bed protector -> bed,1,1
avenger bike body cover -> body,1,1
av2 women s cotton nighty -> cotton,1,1
baby board book -> board,1,1
automatic mini washing machine -> mini,1,1
aurave maroon bedcover -> maroon,1,1
aurro sports tshirt -> aurro,1,1
auto clean home cleaning -> auto,1,1
autocop power windows -> autocop,1,1
autokart handy vacuum cleaner high pressure for car -> handy,1,1
automatic digital watch -> automatic,1,1
automatic pressure pump -> automatic,1,1
av2 nighty -> av2,1,1
automatic sewing machine -> automatic,1,1
automatic wire stripper -> automatic,1,1
autometic watchs -> autometic,1,1
autostark bike body cover -> autostark,1,1
av cable -> av,1,1
av designer beige chiffon saree -> beige,1,1
baby bed safety guard -> baby,1,1
baby body oil -> baby,1,1
back cover cases for microsoft lumia 535 -> cases,1,1
baby walker -> baby,1,1
baby soft toys -> soft,1,1
baby sunglass -> baby,1,1
baby swing -> baby,1,1
baby tiara -> baby,1,1
baby toilet seat -> baby,1,1
baby toys -> baby,1,1
baby wet wipes -> wet,1,1
baby protector for bed -> for,1,1
babydoll lingerie -> babydoll,1,1
babydoll lingerie teddies -> lingerie,1,1
bacca bucci brown loafers -> brown,1,1
bachini men s lifestyle boots ankle length -> bachini,1,1
back bag -> back,1,1
back bags for men -> back,1,1
baby school bag -> baby,1,1
baby pink stoles -> baby,1,1
baby books -> baby,1,1
baby girl dress -> baby,1,1
baby boy sandals -> boy,1,1
baby bubble bath -> baby,1,1
baby clothing boys sleevless -> boys,1,1
baby diaper -> baby,1,1
baby doctor set -> baby,1,1
baby drawer lock -> drawer,1,1
baby girl dress 2 3 years -> baby,1,1
baby pictures toys -> pictures,1,1
baby girl sleep suit -> girl,1,1
baby girls wear -> girls,1,1
baby hair scarf -> hair,1,1
baby lunch box -> baby,1,1
baby mixer -> baby,1,1
baby musical rocker bouncer -> musical,1,1
audio splitter -> audio,1,1
audio player for car -> audio,1,1
audi case for lenovo a7000 -> audi,1,1
assambled cpu -> assambled,1,1
asdf20 alert2827xss2729 span 20 div 20 u text hi20supratik 20you20have20won20prize20worth20rupees2010000 text 20visit20link20to20claim20your20reward20 a malicious20link20here a u -> alert2827xss2729,1,1
ashika sarees -> ashika,1,1
asian paints -> asian,1,1
asian school shoes -> school,1,1
asian sports shoes for men -> asian,1,1
asics gel kayano 22 -> asics,1,1
assamese books -> assamese,1,1
aryavastaram georgette sarees -> georgette,1,1
assemble computer -> assemble,1,1
assembled desktop -> assembled,1,1
astrologi fancy designer pen drive -> astrologi,1,1
astronomical telescope -> astronomical,1,1
astrum headphone -> astrum,1,1
asus back cover -> back,1,1
ascend p7 -> ascend,1,1
artists colours -> artists,1,1
atv bikes -> atv,1,1
arsenal iphone 5s cases -> 5s,1,1
arrow black polo t-shirt -> arrow,1,1
arrow black polo tshirt -> arrow,1,1
arrow blazer -> arrow,1,1
arrow formal shirts -> formal,1,1
arrow socks -> arrow,1,1
arrow white shirt -> arrow,1,1
art silk banarasi saree -> banarasi,1,1
artist easel -> artist,1,1
arteor legrand -> arteor,1,1
artificial bonsai plants -> bonsai,1,1
artificial gold rings -> gold,1,1
artificial jewellery -> artificial,1,1
artificial red flower -> artificial,1,1
artificial toys for sex -> artificial,1,1
asus data cable -> asus,1,1
asus gaming laptop -> gaming,1,1
asus gaming motherboard -> gaming,1,1
asus zenfone selfie head ear phone -> ear,1,1
asus zenfone 2 screen class -> 2,1,1
asus zenfone 4 5 -> 4,1,1
asus zenfone 5 charger original black -> original,1,1
asus zenfone 5 laser mobiles -> laser,1,1
asus zenfone go beck cover indian printed -> indian,1,1
asus zenfone max temper glass and cover -> and,1,1
asus zenfone zoom -> asus,1,1
asus k53e laptop adapters -> k53e,1,1
at499 pink polyester dresses -> pink,1,1
ati radeon -> ati,1,1
atlanta t shirt -> atlanta,1,1
atlas bicycles -> atlas,1,1
atlas map -> atlas,1,1
attitude navy t shirts -> navy,1,1
asus zenfone 2 max -> 2,1,1
asus zenfone 2 lazer magnet steel back cover -> back,1,1
asus zenfone 2 lazer back guard -> back,1,1
asus zenfone 2 laser ze500kl back cover -> back,1,1
asus zenfone 2 laser ze500kl -> ze500kl,1,1
asus zenfone 2 backcover -> asus,1,1
asus zenfone -> asus,1,1
asus zen phone laser 2 -> asus,1,1
asus zen mobile phone -> asus,1,1
asus tempar glass zenfone 2 ze551ml -> glass,1,1
asus tabs -> asus,1,1
asus tablets -> asus,1,1
asus powerbank -> asus,1,1
asus mobile phones -> asus,1,1
asus m5a97 evo r2 0 -> evo,1,1
asus lease 2 ze550kl 5in back cavers -> 5in,1,1
asus k55vj keyboard -> k55vj,1,1
back bags for women -> back,1,1
back cover for 5 5 inch micromax phone -> micromax,1,1
army shirt for men -> for,1,1
bata boat shoes -> boat,1,1
basketball jersey -> basketball,1,1
baslate calling tablet -> baslate,1,1
bat ball for kits -> ball,1,1
bat bat -> bat,1,1
bat oil -> bat,1,1
bata black casual shoes -> casual,1,1
bata boots -> bata,1,1
basics casual shirts -> casual,1,1
bata casual shoes -> casual,1,1
bata floater sandals -> bata,1,1
bata formal shoes -> bata,1,1
bata leather formal shoes -> bata,1,1
bata leather shoes -> bata,1,1
bata loafers -> bata,1,1
basketball caps -> basketball,1,1
base mobile -> base,1,1
bata mens sports shoes -> bata,1,1
banking books by kiran prakashan -> banking,1,1
bangladesi cotton double bed mosquito net -> cotton,1,1
bangladesi double bed mosquito net -> bangladesi,1,1
bangles for women -> for,1,1
banjoy black synthetic leather casual shoes for men -> black,1,1
bank books -> bank,1,1
bank credit card -> bank,1,1
bar chair -> bar,1,1
base bat -> base,1,1
barbie dolls and dresses -> and,1,1
barbie shampoo -> barbie,1,1
barcelona fc jersey -> fc,1,1
bare soles beige high heels -> beige,1,1
bareskin jalsa -> bareskin,1,1
barrons gre guide -> gre,1,1
bata mens sandels -> mens,1,1
bata power slippers -> power,1,1
back cover for asus max 550 kl -> back,1,1
batman the killing joke -> batman,1,1
bathroom tiles -> bathroom,1,1
bathroom weighing scales -> bathroom,1,1
batman cap -> batman,1,1
batman caps -> batman,1,1
batman iphone cases -> batman,1,1
batman keychains -> batman,1,1
battery cell -> battery,1,1
bathroom racks and shelves -> bathroom,1,1
battery chargeable fans -> chargeable,1,1
battery cooler -> battery,1,1
battery cordless phone -> battery,1,1
battery for micromax canvas power a96 mobile -> for,1,1
battery for micromax phones -> micromax,1,1
battery for samsung gts 5302 duos -> for,1,1
bathroom shelves -> bathroom,1,1
bathroom mirrors -> bathroom,1,1
bata socks -> bata,1,1
bathroom chappal -> bathroom,1,1
bath soap -> bath,1,1
bath towel -> bath,1,1
bath towels cottons combo pack skin -> bath,1,1
bathroom body weight machine -> bathroom,1,1
bathroom carpets -> bathroom,1,1
bathroom ceramic tiles -> ceramic,1,1
bathroom combo pack -> bathroom,1,1
bathroom mirror -> bathroom,1,1
bathroom corner shelves -> corner,1,1
bathroom curtains -> bathroom,1,1
bathroom door -> bathroom,1,1
bathroom floor tiles -> bathroom,1,1
bathroom floor tiles -> floor,1,1
bathroom hardware kit -> hardware,1,1
bangla cycle -> bangla,1,1
bangla book -> bangla,1,1
bandit denim shorts -> denim,1,1
backpacks for college girls -> college,1,1
back strap heeled sandals -> heeled,1,1
backcover case for moto g turbo -> case,1,1
backcover of cricket of samsung j5 -> cricket,1,1
backcover of nature samsung j5 -> nature,1,1
backless bra -> backless,1,1
backpack bags for women -> bags,1,1
badminton sports shoes -> badminton,1,1
back massager -> back,1,1
bag be for bag -> bag,1,1
bag hanging chain -> bag,1,1
baggage trolley -> baggage,1,1
baggit tote handbag -> baggit,1,1
bagpacks combo -> bagpacks,1,1
bags for women -> for,1,1
back pack bags for girls -> bags,1,1
back glass for m4 aqua -> back,1,1
bandit blue denim shorts -> blue,1,1
back cover for samsung galaxy grand prime -> grand,1,1
back cover for asus zenfone go 4 5 zc451tg -> back,1,1
back cover for coolpad note 3 lite -> for,1,1
back cover for infocus m810 -> for,1,1
back cover for micromax canvas xpress 2 -> back,1,1
back cover for nokia lumia 800 black -> back,1,1
back cover for samsung galaxy a5 only for girls -> girls,1,1
back cover for samsung galaxy j7 duos messi -> duos,1,1
back covers of panasonic eluga turbo -> back,1,1
back cover for vivo x3s -> for,1,1
back cover for xiaomi mi 4 - gray -> -,1,1
back cover for xolo black 1x -> back,1,1
back cover for xolo opus -> back,1,1
back cover of redmi 2 prime -> of,1,1
back cover samsung j3 -> samsung,1,1
bajaj 1400-watt steam iron -> 1400-watt,1,1
bajaj blender -> bajaj,1,1
bajaj cordless kettle 1 ltr -> cordless,1,1
bamboo curtains -> bamboo,1,1
bal hanuman idol -> bal,1,1
ball gowns -> ball,1,1
ball pens -> ball,1,1
balloon tops for womens -> balloon,1,1
balls cricket shoes -> balls,1,1
bamboo basket -> bamboo,1,1
bamboo floor mat -> floor,1,1
bajaj ct100 -> bajaj,1,1
banaras sarees -> banaras,1,1
banarasi cotton silk sarees -> banarasi,1,1
banarasi saree -> banarasi,1,1
banarsi cotton saree -> cotton,1,1
band watches -> band,1,1
band wrist watch -> watch,1,1
baked bronzer -> baked,1,1
bajaj water geyser -> bajaj,1,1
bajaj table fan -> bajaj,1,1
bajaj otg -> bajaj,1,1
bajaj microwave oven -> microwave,1,1
bajaj majesty gas geyser -> gas,1,1
bajaj led street light -> bajaj,1,1
bajaj juicer -> bajaj,1,1
bajaj hb09 -> bajaj,1,1
bajaj glory mixer grinder50 w mixer grinder -> glory,1,1
bajaj fx11 -> bajaj,1,1
bajaj flora geyser -> flora,1,1
bajaj fan -> bajaj,1,1
bajaj electric rice cooker -> bajaj,1,1
bajaj electric kettle -> bajaj,1,1
bajaj dry iron -> bajaj,1,1
bajaj discover 150 tyres -> bajaj,1,1
arnold iron whey -> arnold,1,1
army print shorts -> print,1,1
accupressure car steering cover wagon r -> accupressure,1,1
airafashions black casual printed women kurta -> airafashions,1,1
air compressor -> air,1,1
air conditioner samsung inverter -> inverter,1,1
air cooler submersible water pump -> submersible,1,1
air gun rifle -> gun,1,1
air humidifier filter -> air,1,1
air pressure gauge -> air,1,1
airplane toys -> airplane,1,1
air bags -> air,1,1
airson sport shoe -> airson,1,1
airtel dth box -> box,1,1
airtel setup box -> airtel,1,1
ajanta clock wall clocks black -> clock,1,1
ajile men t shirts -> men,1,1
akg wireless lapel microphone -> lapel,1,1
air ball -> air,1,1
ahuja amplifier -> ahuja,1,1
alarm antique clock -> antique,1,1
adventure camera -> adventure,1,1
ads face powder -> face,1,1
adsl modem wireless router d-link -> adsl,1,1
adsl router digisol 300mbps -> 300mbps,1,1
adult comics -> adult,1,1
advait kurti -> advait,1,1
advanced cubes -> advanced,1,1
adventure sleeping bag -> adventure,1,1
ahuja all speaker -> all,1,1
adybird brown shoes -> brown,1,1
aero shorts men -> aero,1,1
aerocom mattresses -> aerocom,1,1
afrojack loafers -> afrojack,1,1
agms choppers -> agms,1,1
ahd cctv camera -> ahd,1,1
akriti red sarees -> red,1,1
alarm table watch -> table,1,1
aluminium handi kichen -> aluminium,1,1
almonard pedestal fan 16 mm -> almonard,1,1
all sports brand shoes boys -> brand,1,1
all star shoes canvas white -> canvas,1,1
allen cooper ankler shoe -> ankler,1,1
allwin men s raincoat -> allwin,1,1
almirah door lock -> door,1,1
almirah for office -> for,1,1
almond oil -> almond,1,1
all smart watch for man -> all,1,1
alshan bong -> alshan,1,1
alto 800 back seat pocrers black -> 800,1,1
alto car cover -> alto,1,1
alto car indicator cover -> alto,1,1
alto car rain cover -> alto,1,1
aluminium cake bakeware mould -> aluminium,1,1
all sound speaker -> all,1,1
all rc plane -> all,1,1
alarms biometrics & locks -> &,1,1
all bleach cream -> all,1,1
alessia 74 sling bag -> 74,1,1
alfa backpack -> alfa,1,1
alfa luggage & suitcases combo -> alfa,1,1
alice guitar string -> alice,1,1
all back cover for panasonic eluga s -> for,1,1
all best offers -> all,1,1
all desktops monitor -> desktops,1,1
all printer with tank system -> all,1,1
all electronic item -> all,1,1
all engine parts for mahindra flyte -> engine,1,1
all in social science class 9 cbse term 1 -> cbse,1,1
all indian musical instruments -> indian,1,1
all napkins -> all,1,1
all oppo mobile -> all,1,1
adobe creative suite 6 for windows -> 6,1,1
adjustable dumbbells -> adjustable,1,1
adjustable ball bearing jump rope -> adjustable,1,1
action campus sandals -> campus,1,1
acoustic drum kit -> acoustic,1,1
acoustic guitar amplifier -> acoustic,1,1
across books -> across,1,1
acrylic 3d butterflies -> 3d,1,1
acrylic bathroom corner self -> acrylic,1,1
action black formal shoes with lace -> formal,1,1
action mens slippers and flip flops -> mens,1,1
acm pouch for xolo era x -> acm,1,1
action running shoes -> running,1,1
action sandals -> action,1,1
activa ceiling fans -> activa,1,1
activa soft handle grip -> activa,1,1
activa tyres -> activa,1,1
active cctv power supply -> cctv,1,1
acm usb keyboard tablet flip cover for dell -> acm,1,1
acessories micromax mobiles a118r -> acessories,1,1
adidas women running shoes -> running,1,1
acer i3 laptop -> i3,1,1
acer aspire 5735 -> acer,1,1
acer aspire s7 ultrabook -> s7,1,1
acer bag combo offer -> bag,1,1
acer gateway -> acer,1,1
acer gateway laptops -> gateway,1,1
acer gateway ne 572 -> gateway,1,1
acer laptop 2 in 1 -> acer,1,1
acer mouse -> acer,1,1
acer laptop bag -> acer,1,1
acer laptop bags -> acer,1,1
acer laptop tablet -> laptop,1,1
acer laptops -> acer,1,1
acer liquid z630s -> liquid,1,1
acer mini laptop -> acer,1,1
ad & av blue cotton lycra regular fit chino -> blue,1,1
addidas mens sport shoes boots -> addidas,1,1
additional camera -> additional,1,1
adidas shoes -> adidas,1,1
adidas men polo -> men,1,1
adidas men tracksuit -> adidas,1,1
adidas mens slippers -> mens,1,1
adidas mens sports socks -> mens,1,1
adidas neo grey men shoes -> men,1,1
adidas sandals -> adidas,1,1
adidas shoes cricket -> adidas,1,1
adf scanner -> adf,1,1
adidas sneakers -> adidas,1,1
adidas socks -> adidas,1,1
adidas socks women -> socks,1,1
adidas sports wear -> adidas,1,1
adidas t-shirt for boy -> adidas,1,1
adidas tshirt -> adidas,1,1
adidas men perfume -> men,1,1
adidas ladies sports shoes -> adidas,1,1
adidas gym tshirt -> gym,1,1
adidas gym bag -> adidas,1,1
adidas footwear for men -> adidas,1,1
adidas football sport shoes -> football,1,1
adidas flipflops -> adidas,1,1
adidas cricket shoes -> adidas,1,1
adidas cricket bat -> adidas,1,1
adidas college bag -> adidas,1,1
adidas casual shoes -> casual,1,1
adidas casual shoes -> adidas,1,1
adidas bottles sippers -> bottles,1,1
adidas boots football -> adidas,1,1
adidas black trackpants -> black,1,1
adidas bat -> adidas,1,1
adidas bags -> adidas,1,1
aluminium dosa tava -> aluminium,1,1
aluminium stairs -> aluminium,1,1
armor hard case back cover for coolpad dazen1 -> armor,1,1
apple ipad in calling tablet -> calling,1,1
apple headphones -> apple,1,1
apple i pad -> apple,1,1
apple i phone 5s -> apple,1,1
apple i phone 6 -> apple,1,1
apple i phone 6 s charger -> apple,1,1
apple imac -> apple,1,1
apple ipad mini 2 screen guard -> 2,1,1
apple game i pod -> game,1,1
apple ipad smart case -> apple,1,1
apple ipad2 cases and cover -> apple,1,1
apple iphone -> apple,1,1
apple iphone 4 battery -> apple,1,1
apple iphone 4s -> apple,1,1
apple iphone 6s -> apple,1,1
apple headphone -> apple,1,1
apple air extended warranty -> air,1,1
